#	A	B	M	N
523	16	45	29	32
524	16	43	28	31
525	16	41	27	30
526	16	40	27	29
527	16	38	26	28
528	16	36	25	27
529	16	34	24	26
530	16	32	23	25
531	16	30	22	24
532	16	29	22	23
533	16	27	21	22
534	16	25	20	21
535	16	23	19	20
536	16	21	18	19
537	16	19	17	18
538	17	72	42	47
539	17	70	41	46
540	17	68	40	45
541	17	66	39	44
542	17	64	38	43
543	17	63	38	42
544	17	61	37	41
545	17	59	36	40
546	17	57	35	39
547	17	55	34	38
548	17	53	33	37
549	17	52	33	36
550	17	50	32	35
551	17	48	31	34
552	17	46	30	33
553	17	44	29	32
554	17	42	28	31
555	17	41	28	30
556	17	39	27	29
557	17	37	26	28
558	17	35	25	27
559	17	33	24	26
560	17	31	23	25
561	17	30	23	24
562	17	28	22	23
563	17	26	21	22
564	17	24	20	21
565	17	22	19	20
566	17	20	18	19
567	18	71	42	47
568	18	69	41	46
569	18	67	40	45
570	18	65	39	44
571	18	64	39	43
572	18	62	38	42
573	18	60	37	41
574	18	58	36	40
575	18	56	35	39
576	18	54	34	38
577	18	53	34	37
578	18	51	33	36
579	18	49	32	35
580	18	47	31	34
581	18	45	30	33
582	18	43	29	32
583	18	42	29	31
584	18	40	28	30
585	18	38	27	29
586	18	36	26	28
587	18	34	25	27
588	18	32	24	26
589	18	31	24	25
590	18	29	23	24
591	18	27	22	23
592	18	25	21	22
593	18	23	20	21
594	18	21	19	20
595	19	72	43	48
596	19	70	42	47
597	19	68	41	46
598	19	66	40	45
599	19	65	40	44
600	19	63	39	43
601	19	61	38	42
602	19	59	37	41
603	19	57	36	40
604	19	55	35	39
605	19	54	35	38
606	19	52	34	37
607	19	50	33	36
608	19	48	32	35
609	19	46	31	34
610	19	44	30	33
611	19	43	30	32
612	19	41	29	31
613	19	39	28	30
614	19	37	27	29
615	19	35	26	28
616	19	33	25	27
617	19	32	25	26
618	19	30	24	25
619	19	28	23	24
620	19	26	22	23
621	19	24	21	22
622	19	22	20	21
623	20	71	43	48
624	20	69	42	47
625	20	67	41	46
626	20	66	41	45
627	20	64	40	44
628	20	62	39	43
629	20	60	38	42
630	20	58	37	41
631	20	56	36	40
632	20	55	36	39
633	20	53	35	38
634	20	51	34	37
635	20	49	33	36
636	20	47	32	35
637	20	45	31	34
638	20	44	31	33
639	20	42	30	32
640	20	40	29	31
641	20	38	28	30
642	20	36	27	29
643	20	34	26	28
644	20	33	26	27
645	20	31	25	26
646	20	29	24	25
647	20	27	23	24
648	20	25	22	23
649	20	23	21	22
650	21	72	44	49
651	21	70	43	48
652	21	68	42	47
653	21	67	42	46
654	21	65	41	45
655	21	63	40	44
656	21	61	39	43
657	21	59	38	42
658	21	57	37	41
659	21	56	37	40
660	21	54	36	39
661	21	52	35	38
662	21	50	34	37
663	21	48	33	36
664	21	46	32	35
665	21	45	32	34
666	21	43	31	33
667	21	41	30	32
668	21	39	29	31
669	21	37	28	30
670	21	35	27	29
671	21	34	27	28
672	21	32	26	27
673	21	30	25	26
674	21	28	24	25
675	21	26	23	24
676	21	24	22	23
677	22	71	44	49
678	22	69	43	48
679	22	68	43	47
680	22	66	42	46
681	22	64	41	45
682	22	62	40	44
683	22	60	39	43
684	22	58	38	42
685	22	57	38	41
686	22	55	37	40
687	22	53	36	39
688	22	51	35	38
689	22	49	34	37
690	22	47	33	36
691	22	46	33	35
692	22	44	32	34
693	22	42	31	33
694	22	40	30	32
695	22	38	29	31
696	22	36	28	30
697	22	35	28	29
698	22	33	27	28
699	22	31	26	27
700	22	29	25	26
701	22	27	24	25
702	22	25	23	24
703	23	72	45	50
704	23	70	44	49
705	23	69	44	48
706	23	67	43	47
707	23	65	42	46
708	23	63	41	45
709	23	61	40	44
710	23	59	39	43
711	23	58	39	42
712	23	56	38	41
713	23	54	37	40
714	23	52	36	39
715	23	50	35	38
716	23	48	34	37
717	23	47	34	36
718	23	45	33	35
719	23	43	32	34
720	23	41	31	33
721	23	39	30	32
722	23	37	29	31
723	23	36	29	30
724	23	34	28	29
725	23	32	27	28
726	23	30	26	27
727	23	28	25	26
728	23	26	24	25
729	24	71	45	50
730	24	70	45	49
731	24	68	44	48
732	24	66	43	47
733	24	64	42	46
734	24	62	41	45
735	24	60	40	44
736	24	59	40	43
737	24	57	39	42
738	24	55	38	41
739	24	53	37	40
740	24	51	36	39
741	24	49	35	38
742	24	48	35	37
743	24	46	34	36
744	24	44	33	35
745	24	42	32	34
746	24	40	31	33
747	24	38	30	32
748	24	37	30	31
749	24	35	29	30
750	24	33	28	29
751	24	31	27	28
752	24	29	26	27
753	24	27	25	26
754	25	72	46	51
755	25	71	46	50
756	25	69	45	49
757	25	67	44	48
758	25	65	43	47
759	25	63	42	46
760	25	61	41	45
761	25	60	41	44
762	25	58	40	43
763	25	56	39	42
764	25	54	38	41
765	25	52	37	40
766	25	50	36	39
767	25	49	36	38
768	25	47	35	37
769	25	45	34	36
770	25	43	33	35
771	25	41	32	34
772	25	39	31	33
773	25	38	31	32
774	25	36	30	31
775	25	34	29	30
776	25	32	28	29
777	25	30	27	28
778	25	28	26	27
779	26	72	47	51
780	26	70	46	50
781	26	68	45	49
782	26	66	44	48
783	26	64	43	47
784	26	62	42	46
785	26	61	42	45
786	26	59	41	44
787	26	57	40	43
788	26	55	39	42
789	26	53	38	41
790	26	51	37	40
791	26	50	37	39
792	26	48	36	38
793	26	46	35	37
794	26	44	34	36
795	26	42	33	35
796	26	40	32	34
797	26	39	32	33
798	26	37	31	32
799	26	35	30	31
800	26	33	29	30
801	26	31	28	29
802	26	29	27	28
803	27	71	47	51
804	27	69	46	50
805	27	67	45	49
806	27	65	44	48
807	27	63	43	47
808	27	62	43	46
809	27	60	42	45
810	27	58	41	44
811	27	56	40	43
812	27	54	39	42
813	27	52	38	41
814	27	51	38	40
815	27	49	37	39
816	27	47	36	38
817	27	45	35	37
818	27	43	34	36
819	27	41	33	35
820	27	40	33	34
821	27	38	32	33
822	27	36	31	32
823	27	34	30	31
824	27	32	29	30
825	27	30	28	29
826	28	72	48	52
827	28	70	47	51
828	28	68	46	50
829	28	66	45	49
830	28	64	44	48
831	28	63	44	47
832	28	61	43	46
833	28	59	42	45
834	28	57	41	44
835	28	55	40	43
836	28	53	39	42
837	28	52	39	41
838	28	50	38	40
839	28	48	37	39
840	28	46	36	38
841	28	44	35	37
842	28	42	34	36
843	28	41	34	35
844	28	39	33	34
845	28	37	32	33
846	28	35	31	32
847	28	33	30	31
848	28	31	29	30
849	29	71	48	52
850	29	69	47	51
851	29	67	46	50
852	29	65	45	49
853	29	64	45	48
854	29	62	44	47
855	29	60	43	46
856	29	58	42	45
857	29	56	41	44
858	29	54	40	43
859	29	53	40	42
860	29	51	39	41
861	29	49	38	40
862	29	47	37	39
863	29	45	36	38
864	29	43	35	37
865	29	42	35	36
866	29	40	34	35
867	29	38	33	34
868	29	36	32	33
869	29	34	31	32
870	29	32	30	31
871	30	72	49	53
872	30	70	48	52
873	30	68	47	51
874	30	66	46	50
875	30	65	46	49
876	30	63	45	48
877	30	61	44	47
878	30	59	43	46
879	30	57	42	45
880	30	55	41	44
881	30	54	41	43
882	30	52	40	42
883	30	50	39	41
884	30	48	38	40
885	30	46	37	39
886	30	44	36	38
887	30	43	36	37
888	30	41	35	36
889	30	39	34	35
890	30	37	33	34
891	30	35	32	33
892	30	33	31	32
893	31	71	49	53
894	31	69	48	52
895	31	67	47	51
896	31	66	47	50
897	31	64	46	49
898	31	62	45	48
899	31	60	44	47
900	31	58	43	46
901	31	56	42	45
902	31	55	42	44
903	31	53	41	43
904	31	51	40	42
905	31	49	39	41
906	31	47	38	40
907	31	45	37	39
908	31	44	37	38
909	31	42	36	37
910	31	40	35	36
911	31	38	34	35
912	31	36	33	34
913	31	34	32	33
914	32	72	50	54
915	32	70	49	53
916	32	68	48	52
917	32	67	48	51
918	32	65	47	50
919	32	63	46	49
920	32	61	45	48
921	32	59	44	47
922	32	57	43	46
923	32	56	43	45
924	32	54	42	44
925	32	52	41	43
926	32	50	40	42
927	32	48	39	41
928	32	46	38	40
929	32	45	38	39
930	32	43	37	38
931	32	41	36	37
932	32	39	35	36
933	32	37	34	35
934	32	35	33	34
935	33	71	50	54
936	33	69	49	53
937	33	68	49	52
938	33	66	48	51
939	33	64	47	50
940	33	62	46	49
941	33	60	45	48
942	33	58	44	47
943	33	57	44	46
944	33	55	43	45
945	33	53	42	44
946	33	51	41	43
947	33	49	40	42
948	33	47	39	41
949	33	46	39	40
950	33	44	38	39
951	33	42	37	38
952	33	40	36	37
953	33	38	35	36
954	33	36	34	35
955	34	72	51	55
956	34	70	50	54
957	34	69	50	53
958	34	67	49	52
959	34	65	48	51
960	34	63	47	50
961	34	61	46	49
962	34	59	45	48
963	34	58	45	47
964	34	56	44	46
965	34	54	43	45
966	34	52	42	44
967	34	50	41	43
968	34	48	40	42
969	34	47	40	41
970	34	45	39	40
971	34	43	38	39
972	34	41	37	38
973	34	39	36	37
974	34	37	35	36
975	35	71	51	55
976	35	70	51	54
977	35	68	50	53
978	35	66	49	52
979	35	64	48	51
980	35	62	47	50
981	35	60	46	49
982	35	59	46	48
983	35	57	45	47
984	35	55	44	46
985	35	53	43	45
986	35	51	42	44
987	35	49	41	43
988	35	48	41	42
989	35	46	40	41
990	35	44	39	40
991	35	42	38	39
992	35	40	37	38
993	35	38	36	37
994	36	72	52	56
995	36	71	52	55
996	36	69	51	54
997	36	67	50	53
998	36	65	49	52
999	36	63	48	51
1000	36	61	47	50
1001	36	60	47	49
1002	36	58	46	48
1003	36	56	45	47
1004	36	54	44	46
1005	36	52	43	45
1006	36	50	42	44
1007	36	49	42	43
1008	36	47	41	42
1009	36	45	40	41
1010	36	43	39	40
1011	36	41	38	39
1012	36	39	37	38
1013	37	72	53	56
1014	37	70	52	55
1015	37	68	51	54
1016	37	66	50	53
1017	37	64	49	52
1018	37	62	48	51
1019	37	61	48	50
1020	37	59	47	49
1021	37	57	46	48
1022	37	55	45	47
1023	37	53	44	46
1024	37	51	43	45
1025	37	50	43	44
1026	37	48	42	43
1027	37	46	41	42
1028	37	44	40	41
1029	37	42	39	40
1030	37	40	38	39
1031	38	71	53	56
1032	38	69	52	55
1033	38	67	51	54
1034	38	65	50	53
1035	38	63	49	52
1036	38	62	49	51
1037	38	60	48	50
1038	38	58	47	49
1039	38	56	46	48
1040	38	54	45	47
1041	38	52	44	46
1042	38	51	44	45
1043	38	49	43	44
1044	38	47	42	43
1045	38	45	41	42
1046	38	43	40	41
1047	38	41	39	40
1048	39	72	54	57
1049	39	70	53	56
1050	39	68	52	55
1051	39	66	51	54
1052	39	64	50	53
1053	39	63	50	52
1054	39	61	49	51
1055	39	59	48	50
1056	39	57	47	49
1057	39	55	46	48
1058	39	53	45	47
1059	39	52	45	46
1060	39	50	44	45
1061	39	48	43	44
1062	39	46	42	43
1063	39	44	41	42
1064	39	42	40	41
1065	40	71	54	57
1066	40	69	53	56
1067	40	67	52	55
1068	40	65	51	54
1069	40	64	51	53
1070	40	62	50	52
1071	40	60	49	51
1072	40	58	48	50
1073	40	56	47	49
1074	40	54	46	48
1075	40	53	46	47
1076	40	51	45	46
1077	40	49	44	45
1078	40	47	43	44
1079	40	45	42	43
1080	40	43	41	42
1081	41	72	55	58
1082	41	70	54	57
1083	41	68	53	56
1084	41	66	52	55
1085	41	65	52	54
1086	41	63	51	53
1087	41	61	50	52
1088	41	59	49	51
1089	41	57	48	50
1090	41	55	47	49
1091	41	54	47	48
1092	41	52	46	47
1093	41	50	45	46
1094	41	48	44	45
1095	41	46	43	44
1096	41	44	42	43
1097	42	71	55	58
1098	42	69	54	57
1099	42	67	53	56
1100	42	66	53	55
1101	42	64	52	54
1102	42	62	51	53
1103	42	60	50	52
1104	42	58	49	51
1105	42	56	48	50
1106	42	55	48	49
1107	42	53	47	48
1108	42	51	46	47
1109	42	49	45	46
1110	42	47	44	45
1111	42	45	43	44
1112	43	72	56	59
1113	43	70	55	58
1114	43	68	54	57
1115	43	67	54	56
1116	43	65	53	55
1117	43	63	52	54
1118	43	61	51	53
1119	43	59	50	52
1120	43	57	49	51
1121	43	56	49	50
1122	43	54	48	49
1123	43	52	47	48
1124	43	50	46	47
1125	43	48	45	46
1126	43	46	44	45
1127	44	71	56	59
1128	44	69	55	58
1129	44	68	55	57
1130	44	66	54	56
1131	44	64	53	55
1132	44	62	52	54
1133	44	60	51	53
1134	44	58	50	52
1135	44	57	50	51
1136	44	55	49	50
1137	44	53	48	49
1138	44	51	47	48
1139	44	49	46	47
1140	44	47	45	46
1141	45	72	57	60
1142	45	70	56	59
1143	45	69	56	58
1144	45	67	55	57
1145	45	65	54	56
1146	45	63	53	55
1147	45	61	52	54
1148	45	59	51	53
1149	45	58	51	52
1150	45	56	50	51
1151	45	54	49	50
1152	45	52	48	49
1153	45	50	47	48
1154	45	48	46	47
1155	46	71	57	60
1156	46	70	57	59
1157	46	68	56	58
1158	46	66	55	57
1159	46	64	54	56
1160	46	62	53	55
1161	46	60	52	54
1162	46	59	52	53
1163	46	57	51	52
1164	46	55	50	51
1165	46	53	49	50
1166	46	51	48	49
1167	46	49	47	48
1168	47	72	58	61
1169	47	71	58	60
1170	47	69	57	59
1171	47	67	56	58
1172	47	65	55	57
1173	47	63	54	56
1174	47	61	53	55
1175	47	60	53	54
1176	47	58	52	53
1177	47	56	51	52
1178	47	54	50	51
1179	47	52	49	50
1180	47	50	48	49
1181	48	72	59	61
1182	48	70	58	60
1183	48	68	57	59
1184	48	66	56	58
1185	48	64	55	57
1186	48	62	54	56
1187	48	61	54	55
1188	48	59	53	54
1189	48	57	52	53
1190	48	55	51	52
1191	48	53	50	51
1192	48	51	49	50
1193	49	71	59	61
1194	49	69	58	60
1195	49	67	57	59
1196	49	65	56	58
1197	49	63	55	57
1198	49	62	55	56
1199	49	60	54	55
1200	49	58	53	54
1201	49	56	52	53
1202	49	54	51	52
1203	49	52	50	51
1204	50	72	60	62
1205	50	70	59	61
1206	50	68	58	60
1207	50	66	57	59
1208	50	64	56	58
1209	50	63	56	57
1210	50	61	55	56
1211	50	59	54	55
1212	50	57	53	54
1213	50	55	52	53
1214	50	53	51	52
1215	51	71	60	62
1216	51	69	59	61
1217	51	67	58	60
1218	51	65	57	59
1219	51	64	57	58
1220	51	62	56	57
1221	51	60	55	56
1222	51	58	54	55
1223	51	56	53	54
1224	51	54	52	53
1225	52	72	61	63
1226	52	70	60	62
1227	52	68	59	61
1228	52	66	58	60
1229	52	65	58	59
1230	52	63	57	58
1231	52	61	56	57
1232	52	59	55	56
1233	52	57	54	55
1234	52	55	53	54
1235	53	71	61	63
1236	53	69	60	62
1237	53	67	59	61
1238	53	66	59	60
1239	53	64	58	59
1240	53	62	57	58
1241	53	60	56	57
1242	53	58	55	56
1243	53	56	54	55
1244	54	72	62	64
1245	54	70	61	63
1246	54	68	60	62
1247	54	67	60	61
1248	54	65	59	60
1249	54	63	58	59
1250	54	61	57	58
1251	54	59	56	57
1252	54	57	55	56
1253	55	71	62	64
1254	55	69	61	63
1255	55	68	61	62
1256	55	66	60	61
1257	55	64	59	60
1258	55	62	58	59
1259	55	60	57	58
1260	55	58	56	57
1261	56	72	63	65
1262	56	70	62	64
1263	56	69	62	63
1264	56	67	61	62
1265	56	65	60	61
1266	56	63	59	60
1267	56	61	58	59
1268	56	59	57	58
1269	57	71	63	65
1270	57	70	63	64
1271	57	68	62	63
1272	57	66	61	62
1273	57	64	60	61
1274	57	62	59	60
1275	57	60	58	59
1276	58	72	64	66
1277	58	71	64	65
1278	58	69	63	64
1279	58	67	62	63
1280	58	65	61	62
1281	58	63	60	61
1282	58	61	59	60
1283	59	72	65	66
1284	59	70	64	65
1285	59	68	63	64
1286	59	66	62	63
1287	59	64	61	62
1288	59	62	60	61
1289	60	71	65	66
1290	60	69	64	65
1291	60	67	63	64
1292	60	65	62	63
1293	60	63	61	62
1294	61	72	66	67
1295	61	70	65	66
1296	61	68	64	65
1297	61	66	63	64
1298	61	64	62	63
1299	62	71	66	67
1300	62	69	65	66
1301	62	67	64	65
1302	62	65	63	64
1303	63	72	67	68
1304	63	70	66	67
1305	63	68	65	66
1306	63	66	64	65
1307	64	71	67	68
1308	64	69	66	67
1309	64	67	65	66
1310	65	72	68	69
1311	65	70	67	68
1312	65	68	66	67
1313	66	71	68	69
1314	66	69	67	68
1315	67	72	69	70
1316	67	70	68	69
1317	68	71	69	70
1318	69	72	70	71
